ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,APPLICANT_AGE,YEARS_WORKING,TOTAL_GOOD_DEBT,TOTAL_BAD_DEBT,STATUS,GOOD_PERCENT
5150056,F,0,1,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,24.0,2.0,8,0,1,1.0
5150058,F,0,1,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Core staff,2.0,47.0,1.0,12,0,1,1.0
5150059,F,0,1,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Core staff,2.0,47.0,1.0,17,0,1,1.0
5150061,M,0,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,29.0,6.0,28,0,1,1.0
5150062,M,0,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,29.0,6.0,2,0,1,1.0
5150063,M,0,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,29.0,6.0,23,0,1,1.0
5150064,M,0,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,29.0,6.0,29,0,1,1.0
5150067,F,0,1,2,225000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,Core staff,4.0,31.0,2.0,27,0,1,1.0
5150068,F,0,1,2,225000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,Core staff,4.0,31.0,2.0,12,0,1,1.0
5150070,F,0,1,2,112500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,32.0,9.0,57,0,1,1.0
5150071,F,0,1,2,112500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,32.0,9.0,51,0,1,1.0
5150072,M,1,0,0,67500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,Security staff,1.0,25.0,2.0,16,0,1,1.0
5150073,M,1,0,0,67500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,Security staff,1.0,25.0,2.0,17,0,1,1.0
5150074,M,1,1,0,279000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,0,Drivers,1.0,50.0,2.0,12,0,1,1.0
5150075,M,1,1,0,279000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,0,Drivers,1.0,50.0,2.0,12,0,1,1.0
5150077,M,1,1,1,360000.0,Commercial associate,Higher education,Married,Rented apartment,1,0,0,0,Managers,3.0,30.0,8.0,24,0,1,1.0
5150078,M,1,1,1,360000.0,Commercial associate,Higher education,Married,Rented apartment,1,0,0,0,Managers,3.0,30.0,8.0,28,0,1,1.0
5150079,M,1,1,1,360000.0,Commercial associate,Higher education,Married,Rented apartment,1,0,0,0,Managers,3.0,30.0,8.0,28,0,1,1.0
5150080,M,1,1,1,360000.0,Commercial associate,Higher education,Married,Rented apartment,1,0,0,0,Managers,3.0,30.0,8.0,24,0,1,1.0
5150081,F,0,1,0,292500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2.0,35.0,6.0,53,0,1,1.0
5150115,F,1,1,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Medicine staff,3.0,49.0,19.0,30,0,1,1.0
5150116,F,1,1,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Medicine staff,3.0,49.0,19.0,10,0,1,1.0
5150117,F,1,1,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Medicine staff,3.0,49.0,19.0,10,0,1,1.0
5150118,F,1,1,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Medicine staff,3.0,49.0,19.0,10,0,1,1.0
5150121,F,1,1,0,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Accountants,2.0,43.0,1.0,23,0,1,1.0
5150122,M,0,1,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,48.0,12.0,6,0,1,1.0
5150142,F,0,0,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Sales staff,1.0,45.0,1.0,6,0,1,1.0
5150143,F,0,0,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Sales staff,1.0,45.0,1.0,5,0,1,1.0
5150144,F,0,1,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,3.0,33.0,10.0,13,0,1,1.0
5150145,F,0,1,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,3.0,33.0,10.0,9,0,1,1.0
5150146,F,0,1,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,3.0,33.0,10.0,13,0,1,1.0
5150147,F,0,1,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,3.0,33.0,10.0,12,0,1,1.0
5150148,F,0,1,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,3.0,33.0,10.0,13,0,1,1.0
5150149,F,0,1,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,3.0,33.0,10.0,8,0,1,1.0
5150208,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2.0,42.0,16.0,29,0,1,1.0
5150209,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2.0,42.0,16.0,29,0,1,1.0
5150210,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2.0,42.0,16.0,45,1,1,0.9782608695652174
5150211,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2.0,42.0,16.0,28,0,1,1.0
5150212,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2.0,42.0,16.0,23,0,1,1.0
5150217,M,1,1,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,28.0,7.0,23,0,1,1.0
5150218,M,1,1,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,28.0,7.0,22,0,1,1.0
5150221,M,1,1,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,28.0,7.0,23,0,1,1.0
5150222,M,1,1,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,28.0,7.0,34,0,1,1.0
5150237,F,1,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,52.0,0.0,1,0,1,1.0
5150238,F,1,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,52.0,0.0,51,3,1,0.9444444444444444
5150239,F,1,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,52.0,0.0,32,0,1,1.0
5150242,M,0,0,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Drivers,1.0,27.0,1.0,2,0,1,1.0
5150251,M,0,1,2,99000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,4.0,31.0,6.0,8,0,1,1.0
5150318,F,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Core staff,1.0,27.0,3.0,25,0,1,1.0
5150319,F,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Core staff,1.0,27.0,3.0,45,0,1,1.0
5150320,F,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Core staff,1.0,27.0,3.0,26,0,1,1.0
5150322,F,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Core staff,1.0,27.0,3.0,30,0,1,1.0
5150323,F,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Core staff,1.0,27.0,3.0,13,0,1,1.0
5150324,F,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Core staff,1.0,27.0,3.0,30,0,1,1.0
5150325,F,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Core staff,1.0,27.0,3.0,38,0,1,1.0
5150326,F,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Core staff,1.0,27.0,3.0,30,0,1,1.0
5150330,M,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,33.0,1.0,6,0,1,1.0
5150331,M,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,33.0,1.0,7,0,1,1.0
5150332,M,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,33.0,1.0,20,1,1,0.9523809523809523
5150333,M,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,33.0,1.0,4,0,1,1.0
5150334,M,0,1,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,33.0,1.0,1,0,1,1.0
5150338,F,1,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,31.0,4.0,17,0,1,1.0
5150339,F,1,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,31.0,4.0,6,0,1,1.0
5150341,F,1,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,31.0,4.0,6,0,1,1.0
5150342,F,1,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,31.0,4.0,30,0,1,1.0
5150343,F,1,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,31.0,4.0,6,0,1,1.0
5150388,F,1,1,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Medicine staff,3.0,44.0,22.0,18,0,1,1.0
5150389,F,1,1,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Medicine staff,3.0,44.0,22.0,27,0,1,1.0
5150390,F,1,1,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Medicine staff,3.0,44.0,22.0,42,0,1,1.0
5150391,F,1,1,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Medicine staff,3.0,44.0,22.0,43,0,1,1.0
5150392,F,1,1,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Medicine staff,3.0,44.0,22.0,7,0,1,1.0
5150393,F,1,1,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Medicine staff,3.0,44.0,22.0,7,0,1,1.0
5150394,F,1,1,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Medicine staff,3.0,44.0,22.0,14,0,1,1.0
5150395,F,1,1,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Medicine staff,3.0,44.0,22.0,6,0,1,1.0
5150400,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,4.0,39.0,12.0,49,0,1,1.0
5150401,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,4.0,39.0,12.0,49,0,1,1.0
5150403,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,4.0,39.0,12.0,39,0,1,1.0
5150405,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,4.0,39.0,12.0,49,0,1,1.0
5150406,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,4.0,39.0,12.0,4,0,1,1.0
5150408,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,4.0,39.0,12.0,33,0,1,1.0
5150409,M,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,4.0,39.0,12.0,3,0,1,1.0
5150428,M,1,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Medicine staff,1.0,27.0,5.0,9,0,1,1.0
5150429,M,1,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Medicine staff,1.0,27.0,5.0,8,0,1,1.0
5150451,F,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,3.0,45.0,24.0,5,0,1,1.0
5150459,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,39.0,1.0,47,5,1,0.9038461538461539
5150460,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,39.0,1.0,39,0,1,1.0
5150463,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,39.0,1.0,8,3,1,0.7272727272727273
5150464,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,39.0,1.0,17,5,1,0.7727272727272727
5150465,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,39.0,1.0,11,0,1,1.0
5150466,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,39.0,1.0,2,0,1,1.0
5150467,F,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,2.0,49.0,7.0,7,0,1,1.0
5150468,F,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,2.0,49.0,7.0,6,0,1,1.0
5009524,M,1,0,1,112500.0,Working,Secondary / secondary special,Separated,Co-op apartment,1,1,0,0,Laborers,2.0,33.0,3.0,6,14,0,0.3
5010396,F,1,1,1,225000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,3.0,39.0,4.0,9,1,1,0.9
5010537,F,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,38.0,8.0,8,2,1,0.8
5010538,F,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,38.0,8.0,18,2,1,0.9
5010868,M,1,1,1,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,Core staff,3.0,50.0,2.0,10,7,1,0.5882352941176471
5010869,M,1,1,1,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,1,1,Core staff,1.0,50.0,2.0,10,7,1,0.5882352941176471
5010894,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Low-skill Laborers,2.0,62.0,2.0,37,4,1,0.9024390243902439
5021310,M,0,1,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,46.0,1.0,27,14,1,0.6585365853658537
5021314,M,0,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2.0,46.0,1.0,21,14,1,0.6
5021376,F,0,1,0,247500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,61.0,2.0,13,8,1,0.6190476190476191
5022044,F,1,0,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,0,1,Core staff,2.0,32.0,5.0,40,5,1,0.8888888888888888
5022313,F,0,0,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,4.0,35.0,13.0,11,5,1,0.6875
5022426,F,0,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,45.0,1.0,31,5,1,0.8611111111111112
5022427,F,0,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,45.0,1.0,31,5,1,0.8611111111111112
5022428,F,0,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,45.0,1.0,44,5,1,0.8979591836734694
5022697,M,1,1,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Drivers,1.0,39.0,15.0,10,2,1,0.8333333333333334
5023538,F,0,1,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,1.0,38.0,2.0,13,3,1,0.8125
5023641,M,1,0,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,1.0,40.0,6.0,28,3,1,0.9032258064516129
5023642,M,1,0,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,4.0,40.0,6.0,7,3,1,0.7
5023738,F,0,1,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Core staff,2.0,52.0,2.0,35,4,1,0.8974358974358975
5023781,M,0,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,Accountants,2.0,49.0,3.0,44,3,1,0.9361702127659575
5023831,F,0,1,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,33.0,3.0,9,1,1,0.9
5023963,M,0,1,3,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,5.0,35.0,5.0,29,19,1,0.6041666666666666
5024063,M,0,0,3,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,5.0,30.0,8.0,34,2,1,0.9444444444444444
5024069,M,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,1,0,1,0,Laborers,2.0,27.0,7.0,8,4,1,0.6666666666666666
5024071,F,0,1,0,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2.0,44.0,2.0,38,1,1,0.9743589743589743
5024284,M,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Drivers,2.0,42.0,3.0,35,3,1,0.9210526315789473
5024451,M,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2.0,35.0,7.0,23,5,1,0.8214285714285714
5024939,M,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,34.0,5.0,6,2,1,0.75
5025127,M,0,1,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,30.0,9.0,3,18,0,0.14285714285714285
5028478,M,0,1,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,24.0,3.0,3,3,1,0.5
5028580,M,0,0,0,540000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2.0,55.0,2.0,3,4,0,0.42857142857142855
5029028,F,0,1,0,90000.0,Working,Lower secondary,Single / not married,Rented apartment,1,0,0,0,Cleaning staff,2.0,33.0,13.0,1,15,0,0.0625
5029565,F,1,1,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,37.0,7.0,29,1,1,0.9666666666666667
5029718,M,1,1,1,265500.0,Working,Higher education,Married,With parents,1,0,0,0,Accountants,3.0,30.0,7.0,10,2,1,0.8333333333333334
5029719,F,1,1,1,265500.0,Working,Higher education,Married,With parents,1,0,0,0,Accountants,3.0,30.0,7.0,10,2,1,0.8333333333333334
5033453,F,0,0,0,135000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,29.0,7.0,1,8,0,0.1111111111111111
5033749,F,0,1,3,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Medicine staff,5.0,32.0,8.0,12,5,1,0.7058823529411765
5033836,F,0,1,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,3.0,41.0,17.0,30,3,1,0.9090909090909091
5034015,F,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,46.0,1.0,34,6,1,0.85
5035867,F,0,1,0,99000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,48.0,1.0,37,4,1,0.9024390243902439
5035868,F,0,1,0,99000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,2.0,48.0,1.0,37,4,1,0.9024390243902439
5036469,M,1,0,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Drivers,2.0,56.0,4.0,22,9,1,0.7096774193548387
5036590,M,1,1,0,292500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,2.0,58.0,2.0,3,11,0,0.21428571428571427
5036795,M,1,1,0,215100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,53.0,4.0,15,12,1,0.5555555555555556
5041073,F,0,1,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2.0,50.0,1.0,45,3,1,0.9375
5041175,F,0,1,1,180000.0,Working,Incomplete higher,Married,Municipal apartment,1,1,1,0,Core staff,3.0,29.0,0.0,18,19,0,0.4864864864864865
5041493,M,1,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,35.0,0.0,21,7,1,0.75
5041496,M,1,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,35.0,0.0,5,7,0,0.4166666666666667
5042268,M,0,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,36.0,6.0,27,5,1,0.84375
5042269,M,0,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,36.0,6.0,34,5,1,0.8717948717948718
5045457,M,1,0,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,1.0,40.0,12.0,33,3,1,0.9166666666666666
5045495,F,0,0,1,72000.0,Working,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,3.0,34.0,1.0,10,2,1,0.8333333333333334
5045929,M,0,0,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,41.0,6.0,30,1,1,0.967741935483871
5045935,M,0,0,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,41.0,6.0,8,1,1,0.8888888888888888
5046324,F,0,1,1,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Low-skill Laborers,3.0,42.0,6.0,1,40,0,0.024390243902439025
5046328,F,0,1,1,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Low-skill Laborers,3.0,42.0,6.0,1,12,0,0.07692307692307693
5046565,M,0,0,1,337500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,3.0,48.0,6.0,10,3,1,0.7692307692307693
5047662,F,0,1,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Accountants,3.0,52.0,11.0,17,18,0,0.4857142857142857
5047666,F,0,1,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Accountants,3.0,52.0,11.0,20,3,1,0.8695652173913043
5047783,F,1,1,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Sales staff,2.0,33.0,1.0,40,8,1,0.8333333333333334
5048300,M,1,0,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,30.0,3.0,22,3,1,0.88
5048301,M,1,0,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,30.0,3.0,45,4,1,0.9183673469387755
5048340,F,0,0,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,2.0,54.0,5.0,29,2,1,0.9354838709677419
5050603,M,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,50.0,20.0,37,5,1,0.8809523809523809
5050606,M,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,50.0,20.0,12,5,1,0.7058823529411765
5050671,M,0,0,0,171000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,1,1,0,High skill tech staff,1.0,32.0,0.0,6,20,0,0.23076923076923078
5050682,F,0,0,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Cleaning staff,1.0,49.0,1.0,22,1,1,0.9565217391304348
5050731,F,0,0,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,1,1,HR staff,1.0,32.0,13.0,43,2,1,0.9555555555555556
5051085,M,1,0,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,33.0,1.0,15,1,1,0.9375
5051132,F,0,0,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,1.0,28.0,0.0,3,6,0,0.3333333333333333
5051160,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,26.0,2.0,14,16,0,0.4666666666666667
5051161,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,26.0,2.0,7,4,1,0.6363636363636364
5052653,F,0,1,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,IT staff,2.0,28.0,2.0,4,7,0,0.36363636363636365
5052659,F,0,1,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,IT staff,2.0,28.0,2.0,4,15,0,0.21052631578947367
5052661,F,0,1,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,IT staff,2.0,28.0,2.0,4,11,0,0.26666666666666666
5052726,F,0,0,1,180000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,Laborers,2.0,29.0,4.0,40,9,1,0.8163265306122449
5052877,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,49.0,9.0,19,4,1,0.8260869565217391
5052879,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,49.0,9.0,19,4,1,0.8260869565217391
5052882,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,49.0,9.0,41,4,1,0.9111111111111111
5052884,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,49.0,9.0,39,3,1,0.9285714285714286
5053148,F,0,1,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,1.0,33.0,2.0,36,2,1,0.9473684210526315
5053247,M,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Security staff,2.0,53.0,10.0,9,5,1,0.6428571428571429
