,country,year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita,generation,Region,Assigned To Zone
3597,Spain,1985,female,15-24 years,1,0.725,5009,Generation X,Europe,II
3598,Spain,1985,male,5-14 years,0,0.725,5009,Generation X,Europe,II
3599,Spain,1985,female,5-14 years,0,0.725,5009,Generation X,Europe,II
3600,Spain,1990,male,75+ years,51,0.7559999999999999,14517,G.I. Generation,Europe,II
3601,Spain,1990,male,55-74 years,19,0.7559999999999999,14517,G.I. Generation,Europe,II
3602,Spain,1990,female,75+ years,12,0.7559999999999999,14517,G.I. Generation,Europe,II
3603,Spain,1990,male,25-34 years,10,0.7559999999999999,14517,Boomers,Europe,II
3604,Spain,1990,male,35-54 years,10,0.7559999999999999,14517,Silent,Europe,II
3605,Spain,1990,female,55-74 years,7,0.7559999999999999,14517,G.I. Generation,Europe,II
3606,Spain,1990,male,15-24 years,7,0.7559999999999999,14517,Generation X,Europe,II
3607,Spain,1990,female,35-54 years,3,0.7559999999999999,14517,Silent,Europe,II
3608,Spain,1990,female,25-34 years,3,0.7559999999999999,14517,Boomers,Europe,II
3609,Spain,1990,female,15-24 years,1,0.7559999999999999,14517,Generation X,Europe,II
3610,Spain,1990,male,5-14 years,0,0.7559999999999999,14517,Generation X,Europe,II
3611,Spain,1990,female,5-14 years,0,0.7559999999999999,14517,Generation X,Europe,II
3612,Spain,1995,male,75+ years,45,0.8029999999999999,16444,G.I. Generation,Europe,II
3613,Spain,1995,male,55-74 years,20,0.8029999999999999,16444,Silent,Europe,II
3614,Spain,1995,male,25-34 years,12,0.8029999999999999,16444,Generation X,Europe,II
3615,Spain,1995,male,35-54 years,12,0.8029999999999999,16444,Boomers,Europe,II
3616,Spain,1995,female,75+ years,10,0.8029999999999999,16444,G.I. Generation,Europe,II
3617,Spain,1995,male,15-24 years,8,0.8029999999999999,16444,Generation X,Europe,II
3618,Spain,1995,female,55-74 years,6,0.8029999999999999,16444,Silent,Europe,II
3619,Spain,1995,female,35-54 years,3,0.8029999999999999,16444,Boomers,Europe,II
3620,Spain,1995,female,25-34 years,2,0.8029999999999999,16444,Generation X,Europe,II
3621,Spain,1995,female,15-24 years,2,0.8029999999999999,16444,Generation X,Europe,II
3622,Spain,1995,male,5-14 years,0,0.8029999999999999,16444,Millenials,Europe,II
3623,Spain,1995,female,5-14 years,0,0.8029999999999999,16444,Millenials,Europe,II
3624,Spain,2000,male,75+ years,44,0.8270000000000001,15538,G.I. Generation,Europe,II
3625,Spain,2000,male,55-74 years,19,0.8270000000000001,15538,Silent,Europe,II
3626,Spain,2000,male,35-54 years,13,0.8270000000000001,15538,Boomers,Europe,II
3627,Spain,2000,male,25-34 years,11,0.8270000000000001,15538,Generation X,Europe,II
3628,Spain,2000,female,75+ years,9,0.8270000000000001,15538,G.I. Generation,Europe,II
3629,Spain,2000,male,15-24 years,7,0.8270000000000001,15538,Generation X,Europe,II
3630,Spain,2000,female,55-74 years,6,0.8270000000000001,15538,Silent,Europe,II
3631,Spain,2000,female,35-54 years,3,0.8270000000000001,15538,Boomers,Europe,II
3632,Spain,2000,female,25-34 years,3,0.8270000000000001,15538,Generation X,Europe,II
3633,Spain,2000,female,15-24 years,1,0.8270000000000001,15538,Generation X,Europe,II
3634,Spain,2000,male,5-14 years,0,0.8270000000000001,15538,Millenials,Europe,II
3635,Spain,2000,female,5-14 years,0,0.8270000000000001,15538,Millenials,Europe,II
3636,Spain,2005,male,75+ years,38,0.845,28092,Silent,Europe,II
3637,Spain,2005,male,55-74 years,16,0.845,28092,Silent,Europe,II
3638,Spain,2005,male,35-54 years,13,0.845,28092,Boomers,Europe,II
3639,Spain,2005,male,25-34 years,10,0.845,28092,Generation X,Europe,II
3640,Spain,2005,female,75+ years,7,0.845,28092,Silent,Europe,II
3641,Spain,2005,female,55-74 years,6,0.845,28092,Silent,Europe,II
3642,Spain,2005,male,15-24 years,6,0.845,28092,Millenials,Europe,II
3643,Spain,2005,female,35-54 years,3,0.845,28092,Boomers,Europe,II
3644,Spain,2005,female,25-34 years,3,0.845,28092,Generation X,Europe,II
3645,Spain,2005,female,15-24 years,1,0.845,28092,Millenials,Europe,II
3646,Spain,2005,male,5-14 years,0,0.845,28092,Millenials,Europe,II
3647,Spain,2005,female,5-14 years,0,0.845,28092,Millenials,Europe,II
3648,Spain,2010,male,75+ years,31,0.867,32839,Silent,Europe,II
3649,Spain,2010,male,55-74 years,15,0.867,32839,Silent,Europe,II
3650,Spain,2010,male,35-54 years,13,0.867,32839,Generation X,Europe,II
3651,Spain,2010,male,25-34 years,7,0.867,32839,Generation X,Europe,II
3652,Spain,2010,female,75+ years,4,0.867,32839,Silent,Europe,II
3653,Spain,2010,female,55-74 years,4,0.867,32839,Silent,Europe,II
3654,Spain,2010,male,15-24 years,4,0.867,32839,Millenials,Europe,II
3655,Spain,2010,female,35-54 years,4,0.867,32839,Generation X,Europe,II
3656,Spain,2010,female,25-34 years,1,0.867,32839,Generation X,Europe,II
3657,Spain,2010,female,15-24 years,0,0.867,32839,Millenials,Europe,II
3658,Spain,2010,male,5-14 years,0,0.867,32839,Generation Z,Europe,II
3659,Spain,2010,female,5-14 years,0,0.867,32839,Generation Z,Europe,II
3660,Spain,2011,male,75+ years,32,0.87,34097,Silent,Europe,II
3661,Spain,2011,male,55-74 years,14,0.87,34097,Boomers,Europe,II
3662,Spain,2011,male,35-54 years,12,0.87,34097,Generation X,Europe,II
3663,Spain,2011,male,25-34 years,7,0.87,34097,Millenials,Europe,II
3664,Spain,2011,female,75+ years,5,0.87,34097,Silent,Europe,II
3665,Spain,2011,female,55-74 years,4,0.87,34097,Boomers,Europe,II
3666,Spain,2011,female,35-54 years,4,0.87,34097,Generation X,Europe,II
3667,Spain,2011,male,15-24 years,3,0.87,34097,Millenials,Europe,II
3668,Spain,2011,female,25-34 years,2,0.87,34097,Millenials,Europe,II
3669,Spain,2011,female,15-24 years,0,0.87,34097,Millenials,Europe,II
3670,Spain,2011,female,5-14 years,0,0.87,34097,Generation Z,Europe,II
3671,Spain,2011,male,5-14 years,0,0.87,34097,Generation Z,Europe,II
3672,Spain,2012,male,75+ years,34,0.8740000000000001,30146,Silent,Europe,II
3673,Spain,2012,male,55-74 years,15,0.8740000000000001,30146,Boomers,Europe,II
3674,Spain,2012,male,35-54 years,13,0.8740000000000001,30146,Generation X,Europe,II
3675,Spain,2012,male,25-34 years,9,0.8740000000000001,30146,Millenials,Europe,II
3676,Spain,2012,female,75+ years,5,0.8740000000000001,30146,Silent,Europe,II
3677,Spain,2012,male,15-24 years,5,0.8740000000000001,30146,Millenials,Europe,II
3678,Spain,2012,female,55-74 years,4,0.8740000000000001,30146,Boomers,Europe,II
3679,Spain,2012,female,35-54 years,4,0.8740000000000001,30146,Generation X,Europe,II
3680,Spain,2012,female,25-34 years,2,0.8740000000000001,30146,Millenials,Europe,II
3681,Spain,2012,female,15-24 years,1,0.8740000000000001,30146,Millenials,Europe,II
3682,Spain,2012,male,5-14 years,0,0.8740000000000001,30146,Generation Z,Europe,II
3683,Spain,2012,female,5-14 years,0,0.8740000000000001,30146,Generation Z,Europe,II
3684,Spain,2013,male,75+ years,31,0.8740000000000001,30792,Silent,Europe,II
3685,Spain,2013,male,55-74 years,17,0.8740000000000001,30792,Boomers,Europe,II
3686,Spain,2013,male,35-54 years,15,0.8740000000000001,30792,Generation X,Europe,II
3687,Spain,2013,male,25-34 years,8,0.8740000000000001,30792,Millenials,Europe,II
3688,Spain,2013,female,75+ years,6,0.8740000000000001,30792,Silent,Europe,II
3689,Spain,2013,female,55-74 years,5,0.8740000000000001,30792,Boomers,Europe,II
3690,Spain,2013,male,15-24 years,5,0.8740000000000001,30792,Millenials,Europe,II
3691,Spain,2013,female,35-54 years,5,0.8740000000000001,30792,Generation X,Europe,II
3692,Spain,2013,female,25-34 years,2,0.8740000000000001,30792,Millenials,Europe,II
3693,Spain,2013,female,15-24 years,2,0.8740000000000001,30792,Millenials,Europe,II
3694,Spain,2013,male,5-14 years,0,0.8740000000000001,30792,Generation Z,Europe,II
3695,Spain,2013,female,5-14 years,0,0.8740000000000001,30792,Generation Z,Europe,II
3696,Spain,2014,male,75+ years,34,0.8759999999999999,31171,Silent,Europe,II
3697,Spain,2014,male,55-74 years,16,0.8759999999999999,31171,Boomers,Europe,II
3698,Spain,2014,male,35-54 years,15,0.8759999999999999,31171,Generation X,Europe,II
3699,Spain,2014,male,25-34 years,8,0.8759999999999999,31171,Millenials,Europe,II
3700,Spain,2014,female,75+ years,6,0.8759999999999999,31171,Silent,Europe,II
3701,Spain,2014,male,15-24 years,5,0.8759999999999999,31171,Millenials,Europe,II
3702,Spain,2014,female,55-74 years,5,0.8759999999999999,31171,Boomers,Europe,II
3703,Spain,2014,female,35-54 years,5,0.8759999999999999,31171,Generation X,Europe,II
3704,Spain,2014,female,25-34 years,2,0.8759999999999999,31171,Millenials,Europe,II
3705,Spain,2014,female,15-24 years,2,0.8759999999999999,31171,Millenials,Europe,II
3706,Spain,2014,female,5-14 years,0,0.8759999999999999,31171,Generation Z,Europe,II
3707,Spain,2014,male,5-14 years,0,0.8759999999999999,31171,Generation Z,Europe,II
3708,Sri Lanka,1985,male,75+ years,125,0.597,431,G.I. Generation,Asia & Pacific,IVa
3709,Sri Lanka,1985,male,15-24 years,85,0.597,431,Generation X,Asia & Pacific,IVa
3710,Sri Lanka,1985,male,25-34 years,79,0.597,431,Boomers,Asia & Pacific,IVa
3711,Sri Lanka,1985,male,55-74 years,65,0.597,431,G.I. Generation,Asia & Pacific,IVa
3712,Sri Lanka,1985,female,15-24 years,57,0.597,431,Generation X,Asia & Pacific,IVa
3713,Sri Lanka,1985,male,35-54 years,56,0.597,431,Silent,Asia & Pacific,IVa
3714,Sri Lanka,1985,female,25-34 years,33,0.597,431,Boomers,Asia & Pacific,IVa
3715,Sri Lanka,1985,female,75+ years,21,0.597,431,G.I. Generation,Asia & Pacific,IVa
3716,Sri Lanka,1985,female,35-54 years,14,0.597,431,Silent,Asia & Pacific,IVa
3717,Sri Lanka,1985,female,55-74 years,13,0.597,431,G.I. Generation,Asia & Pacific,IVa
3718,Sri Lanka,1985,male,5-14 years,3,0.597,431,Generation X,Asia & Pacific,IVa
3719,Sri Lanka,1985,female,5-14 years,3,0.597,431,Generation X,Asia & Pacific,IVa
3720,Sri Lanka,2000,male,75+ years,101,0.679,953,G.I. Generation,Asia & Pacific,IVa
3721,Sri Lanka,2000,male,55-74 years,72,0.679,953,Silent,Asia & Pacific,IVa
3722,Sri Lanka,2000,male,35-54 years,65,0.679,953,Boomers,Asia & Pacific,IVa
3723,Sri Lanka,2000,male,25-34 years,59,0.679,953,Generation X,Asia & Pacific,IVa
3724,Sri Lanka,2000,male,15-24 years,33,0.679,953,Generation X,Asia & Pacific,IVa
3725,Sri Lanka,2000,female,15-24 years,28,0.679,953,Generation X,Asia & Pacific,IVa
3726,Sri Lanka,2000,female,25-34 years,19,0.679,953,Generation X,Asia & Pacific,IVa
3727,Sri Lanka,2000,female,75+ years,18,0.679,953,G.I. Generation,Asia & Pacific,IVa
3728,Sri Lanka,2000,female,35-54 years,12,0.679,953,Boomers,Asia & Pacific,IVa
3729,Sri Lanka,2000,female,55-74 years,11,0.679,953,Silent,Asia & Pacific,IVa
3730,Sri Lanka,2000,female,5-14 years,1,0.679,953,Millenials,Asia & Pacific,IVa
3731,Sri Lanka,2000,male,5-14 years,1,0.679,953,Millenials,Asia & Pacific,IVa
3732,Thailand,1985,male,25-34 years,11,0.539,840,Boomers,Asia & Pacific,IVb
3733,Thailand,1985,male,55-74 years,11,0.539,840,G.I. Generation,Asia & Pacific,IVb
3734,Thailand,1985,female,15-24 years,10,0.539,840,Generation X,Asia & Pacific,IVb
3735,Thailand,1985,male,15-24 years,10,0.539,840,Generation X,Asia & Pacific,IVb
3736,Thailand,1985,male,75+ years,9,0.539,840,G.I. Generation,Asia & Pacific,IVb
3737,Thailand,1985,male,35-54 years,9,0.539,840,Silent,Asia & Pacific,IVb
3738,Thailand,1985,female,25-34 years,6,0.539,840,Boomers,Asia & Pacific,IVb
3739,Thailand,1985,female,35-54 years,4,0.539,840,Silent,Asia & Pacific,IVb
3740,Thailand,1985,female,55-74 years,4,0.539,840,G.I. Generation,Asia & Pacific,IVb
3741,Thailand,1985,female,75+ years,4,0.539,840,G.I. Generation,Asia & Pacific,IVb
3742,Thailand,1985,female,5-14 years,0,0.539,840,Generation X,Asia & Pacific,IVb
3743,Thailand,1985,male,5-14 years,0,0.539,840,Generation X,Asia & Pacific,IVb
3744,Thailand,1990,male,75+ years,15,0.5720000000000001,1666,G.I. Generation,Asia & Pacific,IVb
3745,Thailand,1990,male,25-34 years,13,0.5720000000000001,1666,Boomers,Asia & Pacific,IVb
3746,Thailand,1990,male,15-24 years,12,0.5720000000000001,1666,Generation X,Asia & Pacific,IVb
3747,Thailand,1990,male,55-74 years,12,0.5720000000000001,1666,G.I. Generation,Asia & Pacific,IVb
3748,Thailand,1990,male,35-54 years,11,0.5720000000000001,1666,Silent,Asia & Pacific,IVb
3749,Thailand,1990,female,15-24 years,8,0.5720000000000001,1666,Generation X,Asia & Pacific,IVb
3750,Thailand,1990,female,25-34 years,6,0.5720000000000001,1666,Boomers,Asia & Pacific,IVb
3751,Thailand,1990,female,75+ years,5,0.5720000000000001,1666,G.I. Generation,Asia & Pacific,IVb
3752,Thailand,1990,female,35-54 years,4,0.5720000000000001,1666,Silent,Asia & Pacific,IVb
3753,Thailand,1990,female,55-74 years,3,0.5720000000000001,1666,G.I. Generation,Asia & Pacific,IVb
3754,Thailand,1990,male,5-14 years,0,0.5720000000000001,1666,Generation X,Asia & Pacific,IVb
3755,Thailand,1990,female,5-14 years,0,0.5720000000000001,1666,Generation X,Asia & Pacific,IVb
3756,Thailand,1995,male,25-34 years,17,0.611,3114,Generation X,Asia & Pacific,IVb
3757,Thailand,1995,male,15-24 years,14,0.611,3114,Generation X,Asia & Pacific,IVb
3758,Thailand,1995,male,35-54 years,13,0.611,3114,Boomers,Asia & Pacific,IVb
3759,Thailand,1995,male,75+ years,11,0.611,3114,G.I. Generation,Asia & Pacific,IVb
3760,Thailand,1995,male,55-74 years,11,0.611,3114,Silent,Asia & Pacific,IVb
3761,Thailand,1995,female,15-24 years,6,0.611,3114,Generation X,Asia & Pacific,IVb
3762,Thailand,1995,female,25-34 years,5,0.611,3114,Generation X,Asia & Pacific,IVb
3763,Thailand,1995,female,35-54 years,4,0.611,3114,Boomers,Asia & Pacific,IVb
3764,Thailand,1995,female,75+ years,4,0.611,3114,G.I. Generation,Asia & Pacific,IVb
3765,Thailand,1995,female,55-74 years,3,0.611,3114,Silent,Asia & Pacific,IVb
3766,Thailand,1995,male,5-14 years,1,0.611,3114,Millenials,Asia & Pacific,IVb
3767,Thailand,1995,female,5-14 years,0,0.611,3114,Millenials,Asia & Pacific,IVb
3768,Thailand,2000,male,25-34 years,23,0.648,2169,Generation X,Asia & Pacific,IVb
3769,Thailand,2000,male,15-24 years,17,0.648,2169,Generation X,Asia & Pacific,IVb
3770,Thailand,2000,male,35-54 years,14,0.648,2169,Boomers,Asia & Pacific,IVb
3771,Thailand,2000,male,55-74 years,13,0.648,2169,Silent,Asia & Pacific,IVb
3772,Thailand,2000,male,75+ years,12,0.648,2169,G.I. Generation,Asia & Pacific,IVb
3773,Thailand,2000,female,75+ years,5,0.648,2169,G.I. Generation,Asia & Pacific,IVb
3774,Thailand,2000,female,35-54 years,4,0.648,2169,Boomers,Asia & Pacific,IVb
3775,Thailand,2000,female,15-24 years,4,0.648,2169,Generation X,Asia & Pacific,IVb
3776,Thailand,2000,female,25-34 years,4,0.648,2169,Generation X,Asia & Pacific,IVb
3777,Thailand,2000,female,55-74 years,4,0.648,2169,Silent,Asia & Pacific,IVb
3778,Thailand,2000,female,5-14 years,0,0.648,2169,Millenials,Asia & Pacific,IVb
3779,Thailand,2000,male,5-14 years,0,0.648,2169,Millenials,Asia & Pacific,IVb
3780,Thailand,2005,male,25-34 years,15,0.684,3094,Generation X,Asia & Pacific,IVb
3781,Thailand,2005,male,75+ years,12,0.684,3094,Silent,Asia & Pacific,IVb
3782,Thailand,2005,male,55-74 years,12,0.684,3094,Silent,Asia & Pacific,IVb
3783,Thailand,2005,male,35-54 years,11,0.684,3094,Boomers,Asia & Pacific,IVb
3784,Thailand,2005,male,15-24 years,8,0.684,3094,Millenials,Asia & Pacific,IVb
3785,Thailand,2005,female,55-74 years,3,0.684,3094,Silent,Asia & Pacific,IVb
3786,Thailand,2005,female,35-54 years,3,0.684,3094,Boomers,Asia & Pacific,IVb
3787,Thailand,2005,female,25-34 years,3,0.684,3094,Generation X,Asia & Pacific,IVb
3788,Thailand,2005,female,75+ years,3,0.684,3094,Silent,Asia & Pacific,IVb
3789,Thailand,2005,female,15-24 years,2,0.684,3094,Millenials,Asia & Pacific,IVb
3790,Thailand,2005,male,5-14 years,0,0.684,3094,Millenials,Asia & Pacific,IVb
3791,Thailand,2005,female,5-14 years,0,0.684,3094,Millenials,Asia & Pacific,IVb
3792,Thailand,2010,male,75+ years,18,0.716,5707,Silent,Asia & Pacific,IVb
3793,Thailand,2010,male,25-34 years,13,0.716,5707,Generation X,Asia & Pacific,IVb
3794,Thailand,2010,male,55-74 years,12,0.716,5707,Silent,Asia & Pacific,IVb
3795,Thailand,2010,male,35-54 years,11,0.716,5707,Generation X,Asia & Pacific,IVb
3796,Thailand,2010,male,15-24 years,7,0.716,5707,Millenials,Asia & Pacific,IVb
3797,Thailand,2010,female,75+ years,3,0.716,5707,Silent,Asia & Pacific,IVb
3798,Thailand,2010,female,55-74 years,3,0.716,5707,Silent,Asia & Pacific,IVb
3799,Thailand,2010,female,35-54 years,3,0.716,5707,Generation X,Asia & Pacific,IVb
3800,Thailand,2010,female,25-34 years,3,0.716,5707,Generation X,Asia & Pacific,IVb
3801,Thailand,2010,female,15-24 years,2,0.716,5707,Millenials,Asia & Pacific,IVb
3802,Thailand,2010,male,5-14 years,0,0.716,5707,Generation Z,Asia & Pacific,IVb
3803,Thailand,2010,female,5-14 years,0,0.716,5707,Generation Z,Asia & Pacific,IVb
3804,Thailand,2011,male,25-34 years,14,0.721,6153,Millenials,Asia & Pacific,IVb
3805,Thailand,2011,male,75+ years,13,0.721,6153,Silent,Asia & Pacific,IVb
3806,Thailand,2011,male,35-54 years,12,0.721,6153,Generation X,Asia & Pacific,IVb
3807,Thailand,2011,male,55-74 years,11,0.721,6153,Boomers,Asia & Pacific,IVb
3808,Thailand,2011,male,15-24 years,7,0.721,6153,Millenials,Asia & Pacific,IVb
3809,Thailand,2011,female,75+ years,4,0.721,6153,Silent,Asia & Pacific,IVb
3810,Thailand,2011,female,55-74 years,4,0.721,6153,Boomers,Asia & Pacific,IVb
3811,Thailand,2011,female,35-54 years,3,0.721,6153,Generation X,Asia & Pacific,IVb
3812,Thailand,2011,female,25-34 years,2,0.721,6153,Millenials,Asia & Pacific,IVb
3813,Thailand,2011,female,15-24 years,2,0.721,6153,Millenials,Asia & Pacific,IVb
3814,Thailand,2011,male,5-14 years,0,0.721,6153,Generation Z,Asia & Pacific,IVb
3815,Thailand,2011,female,5-14 years,0,0.721,6153,Generation Z,Asia & Pacific,IVb
3816,Thailand,2012,male,75+ years,15,0.7240000000000001,6584,Silent,Asia & Pacific,IVb
3817,Thailand,2012,male,25-34 years,14,0.7240000000000001,6584,Millenials,Asia & Pacific,IVb
3818,Thailand,2012,male,55-74 years,13,0.7240000000000001,6584,Boomers,Asia & Pacific,IVb
3819,Thailand,2012,male,35-54 years,12,0.7240000000000001,6584,Generation X,Asia & Pacific,IVb
3820,Thailand,2012,male,15-24 years,7,0.7240000000000001,6584,Millenials,Asia & Pacific,IVb
3821,Thailand,2012,female,55-74 years,4,0.7240000000000001,6584,Boomers,Asia & Pacific,IVb
3822,Thailand,2012,female,75+ years,4,0.7240000000000001,6584,Silent,Asia & Pacific,IVb
3823,Thailand,2012,female,35-54 years,3,0.7240000000000001,6584,Generation X,Asia & Pacific,IVb
3824,Thailand,2012,female,25-34 years,3,0.7240000000000001,6584,Millenials,Asia & Pacific,IVb
3825,Thailand,2012,female,15-24 years,1,0.7240000000000001,6584,Millenials,Asia & Pacific,IVb
3826,Thailand,2012,female,5-14 years,0,0.7240000000000001,6584,Generation Z,Asia & Pacific,IVb
3827,Thailand,2012,male,5-14 years,0,0.7240000000000001,6584,Generation Z,Asia & Pacific,IVb
3828,Thailand,2013,male,75+ years,16,0.7240000000000001,6917,Silent,Asia & Pacific,IVb
3829,Thailand,2013,male,25-34 years,14,0.7240000000000001,6917,Millenials,Asia & Pacific,IVb
3830,Thailand,2013,male,35-54 years,13,0.7240000000000001,6917,Generation X,Asia & Pacific,IVb
3831,Thailand,2013,male,55-74 years,12,0.7240000000000001,6917,Boomers,Asia & Pacific,IVb
3832,Thailand,2013,male,15-24 years,6,0.7240000000000001,6917,Millenials,Asia & Pacific,IVb
3833,Thailand,2013,female,75+ years,4,0.7240000000000001,6917,Silent,Asia & Pacific,IVb
3834,Thailand,2013,female,35-54 years,3,0.7240000000000001,6917,Generation X,Asia & Pacific,IVb
3835,Thailand,2013,female,55-74 years,3,0.7240000000000001,6917,Boomers,Asia & Pacific,IVb
3836,Thailand,2013,female,25-34 years,2,0.7240000000000001,6917,Millenials,Asia & Pacific,IVb
3837,Thailand,2013,female,15-24 years,1,0.7240000000000001,6917,Millenials,Asia & Pacific,IVb
3838,Thailand,2013,male,5-14 years,0,0.7240000000000001,6917,Generation Z,Asia & Pacific,IVb
3839,Thailand,2013,female,5-14 years,0,0.7240000000000001,6917,Generation Z,Asia & Pacific,IVb
3840,Thailand,2014,male,25-34 years,13,0.726,6662,Millenials,Asia & Pacific,IVb
3841,Thailand,2014,male,75+ years,13,0.726,6662,Silent,Asia & Pacific,IVb
3842,Thailand,2014,male,55-74 years,13,0.726,6662,Boomers,Asia & Pacific,IVb
3843,Thailand,2014,male,35-54 years,12,0.726,6662,Generation X,Asia & Pacific,IVb
3844,Thailand,2014,male,15-24 years,6,0.726,6662,Millenials,Asia & Pacific,IVb
3845,Thailand,2014,female,75+ years,4,0.726,6662,Silent,Asia & Pacific,IVb
3846,Thailand,2014,female,55-74 years,4,0.726,6662,Boomers,Asia & Pacific,IVb
3847,Thailand,2014,female,35-54 years,3,0.726,6662,Generation X,Asia & Pacific,IVb
3848,Thailand,2014,female,25-34 years,2,0.726,6662,Millenials,Asia & Pacific,IVb
3849,Thailand,2014,female,15-24 years,1,0.726,6662,Millenials,Asia & Pacific,IVb
3850,Thailand,2014,female,5-14 years,0,0.726,6662,Generation Z,Asia & Pacific,IVb
3851,Thailand,2014,male,5-14 years,0,0.726,6662,Generation Z,Asia & Pacific,IVb
3852,Turkey,2010,male,75+ years,7,0.738,11525,Silent,Europe,II
3853,Turkey,2010,male,35-54 years,4,0.738,11525,Generation X,Europe,II
3854,Turkey,2010,male,55-74 years,4,0.738,11525,Silent,Europe,II
3855,Turkey,2010,male,25-34 years,3,0.738,11525,Generation X,Europe,II
3856,Turkey,2010,male,15-24 years,3,0.738,11525,Millenials,Europe,II
3857,Turkey,2010,female,75+ years,2,0.738,11525,Silent,Europe,II
3858,Turkey,2010,female,15-24 years,1,0.738,11525,Millenials,Europe,II
3859,Turkey,2010,female,55-74 years,1,0.738,11525,Silent,Europe,II
3860,Turkey,2010,female,35-54 years,1,0.738,11525,Generation X,Europe,II
3861,Turkey,2010,female,25-34 years,0,0.738,11525,Generation X,Europe,II
3862,Turkey,2010,male,5-14 years,0,0.738,11525,Generation Z,Europe,II
3863,Turkey,2010,female,5-14 years,0,0.738,11525,Generation Z,Europe,II
3864,Turkey,2011,male,75+ years,5,0.7509999999999999,12237,Silent,Europe,II
3865,Turkey,2011,male,55-74 years,3,0.7509999999999999,12237,Boomers,Europe,II
3866,Turkey,2011,male,35-54 years,2,0.7509999999999999,12237,Generation X,Europe,II
3867,Turkey,2011,male,25-34 years,2,0.7509999999999999,12237,Millenials,Europe,II
3868,Turkey,2011,male,15-24 years,2,0.7509999999999999,12237,Millenials,Europe,II
3869,Turkey,2011,female,15-24 years,1,0.7509999999999999,12237,Millenials,Europe,II
3870,Turkey,2011,female,75+ years,1,0.7509999999999999,12237,Silent,Europe,II
3871,Turkey,2011,female,25-34 years,0,0.7509999999999999,12237,Millenials,Europe,II
3872,Turkey,2011,female,35-54 years,0,0.7509999999999999,12237,Generation X,Europe,II
3873,Turkey,2011,female,55-74 years,0,0.7509999999999999,12237,Boomers,Europe,II
3874,Turkey,2011,female,5-14 years,0,0.7509999999999999,12237,Generation Z,Europe,II
3875,Turkey,2011,male,5-14 years,0,0.7509999999999999,12237,Generation Z,Europe,II
3876,Turkey,2012,male,75+ years,6,0.7559999999999999,12671,Silent,Europe,II
3877,Turkey,2012,male,35-54 years,4,0.7559999999999999,12671,Generation X,Europe,II
3878,Turkey,2012,male,55-74 years,3,0.7559999999999999,12671,Boomers,Europe,II
3879,Turkey,2012,male,25-34 years,3,0.7559999999999999,12671,Millenials,Europe,II
3880,Turkey,2012,male,15-24 years,2,0.7559999999999999,12671,Millenials,Europe,II
3881,Turkey,2012,female,75+ years,1,0.7559999999999999,12671,Silent,Europe,II
3882,Turkey,2012,female,15-24 years,1,0.7559999999999999,12671,Millenials,Europe,II
3883,Turkey,2012,female,25-34 years,1,0.7559999999999999,12671,Millenials,Europe,II
3884,Turkey,2012,female,35-54 years,1,0.7559999999999999,12671,Generation X,Europe,II
3885,Turkey,2012,female,55-74 years,1,0.7559999999999999,12671,Boomers,Europe,II
3886,Turkey,2012,male,5-14 years,0,0.7559999999999999,12671,Generation Z,Europe,II
3887,Turkey,2012,female,5-14 years,0,0.7559999999999999,12671,Generation Z,Europe,II
3888,Turkey,2013,male,75+ years,8,0.759,13603,Silent,Europe,II
3889,Turkey,2013,male,55-74 years,5,0.759,13603,Boomers,Europe,II
3890,Turkey,2013,male,35-54 years,4,0.759,13603,Generation X,Europe,II
3891,Turkey,2013,male,25-34 years,4,0.759,13603,Millenials,Europe,II
3892,Turkey,2013,male,15-24 years,3,0.759,13603,Millenials,Europe,II
3893,Turkey,2013,female,15-24 years,2,0.759,13603,Millenials,Europe,II
3894,Turkey,2013,female,75+ years,2,0.759,13603,Silent,Europe,II
3895,Turkey,2013,female,55-74 years,1,0.759,13603,Boomers,Europe,II
3896,Turkey,2013,female,25-34 years,1,0.759,13603,Millenials,Europe,II
3897,Turkey,2013,female,35-54 years,1,0.759,13603,Generation X,Europe,II
3898,Turkey,2013,female,5-14 years,0,0.759,13603,Generation Z,Europe,II
3899,Turkey,2013,male,5-14 years,0,0.759,13603,Generation Z,Europe,II
3900,Turkey,2014,male,75+ years,6,0.7609999999999999,13170,Silent,Europe,II
3901,Turkey,2014,male,55-74 years,4,0.7609999999999999,13170,Boomers,Europe,II
3902,Turkey,2014,male,15-24 years,3,0.7609999999999999,13170,Millenials,Europe,II
3903,Turkey,2014,male,35-54 years,3,0.7609999999999999,13170,Generation X,Europe,II
3904,Turkey,2014,male,25-34 years,3,0.7609999999999999,13170,Millenials,Europe,II
3905,Turkey,2014,female,15-24 years,1,0.7609999999999999,13170,Millenials,Europe,II
3906,Turkey,2014,female,75+ years,1,0.7609999999999999,13170,Silent,Europe,II
3907,Turkey,2014,female,55-74 years,1,0.7609999999999999,13170,Boomers,Europe,II
3908,Turkey,2014,female,35-54 years,1,0.7609999999999999,13170,Generation X,Europe,II
3909,Turkey,2014,female,25-34 years,1,0.7609999999999999,13170,Millenials,Europe,II
3910,Turkey,2014,male,5-14 years,0,0.7609999999999999,13170,Generation Z,Europe,II
3911,Turkey,2014,female,5-14 years,0,0.7609999999999999,13170,Generation Z,Europe,II
